RowNumber,CustomerId,Surname,credit_score,age,balance,estimated_salary,client_risk,random_id,timestamp,junk_feature
5060,3a6b3a69-c77a-45f3-97d3-c7126a2cffdf,Johnson,628,63,3263.1,79553.33,0,49838987,2023-01-16 09:33:38,0.2319
5061,781bb798-85bf-4233-8337-3e57c28092ad,Rodriguez,634,21,109664.51,25926.1,2,41974321,2023-03-03 00:54:21,-0.4611
5062,8a03d55f-c952-47c5-ba9e-aa5774415403,Garcia,702,41,133688.1,21825.52,2,78115813,2023-03-07 21:20:42,1.0488
5063,e4219663-10bb-4b17-a42a-54a8eb18b629,Rodriguez,633,25,44187.59,13524.07,2,14055528,2023-06-21 04:58:15,-1.9382
5064,76512f6d-6d9e-4833-aa67-2f6564cf2f52,Rodriguez,582,69,91782.29,103200.35,1,68535975,2023-06-04 01:54:11,-2.2269
5065,268df0b5-ea03-4427-bb86-4c17e1764114,Williams,687,34,10140.77,17854.82,1,89100178,2023-04-11 07:50:37,1.0013
5066,5ec05b07-7682-4cfa-9434-f652f547754b,Jones,639,51,115973.25,19974.0,2,18676950,2023-09-24 20:10:56,0.9227
5067,f51d95eb-041a-49c1-b5b0-f9f611694de2,Williams,651,37,35297.6,412676.77,0,14782831,2023-08-12 09:48:24,1.239
5068,97cc9269-a063-4d6c-8be7-5b2b475c3d9e,Miller,730,33,3476.35,23788.28,1,46340067,2023-05-15 22:51:06,0.6367
5069,3c760c04-b9c5-4cdf-a83c-9f8675dabbf2,Wilson,648,27,7617.53,32971.34,1,58171699,2023-12-28 22:33:07,0.0025
5070,d85ae5df-371d-48e1-953d-d6735f4497f5,Jones,664,51,18479.07,276643.88,0,90586319,2023-10-07 16:42:35,-0.2584
5071,cba43ff4-982e-41c6-b328-26913d87668f,Johnson,591,60,2226.73,27655.53,1,46686924,2023-09-15 11:13:37,-1.6021
5072,8a66000b-5b80-46fe-a265-464b28aaaf4d,Williams,639,27,18502.01,27356.77,1,87412406,2023-03-02 21:35:05,0.1477
5073,ddddee46-c52b-412f-8464-567ccce3f4a5,Davis,680,47,3090.07,105516.13,0,24048736,2023-08-18 06:36:34,-1.4368
5074,cde77b98-3e92-4f9a-bd4c-a8a680308385,Wilson,572,47,13461.18,22431.91,1,76065546,2023-12-21 03:40:05,2.4661
5075,02d3a238-a73d-4f26-a443-52b64819d13b,Wilson,660,68,15439.82,15977.63,1,91408229,2023-07-09 10:11:52,-1.032
5076,f34c42cb-c06c-484a-a2a3-792d3b43b8c2,Jones,655,42,258973.2,33016.65,2,72844225,2023-11-21 17:56:37,-0.0754
5077,ac3a9bec-e51d-4b75-9619-add54cf5e9db,Williams,652,63,13429.72,72366.67,0,86263490,2023-05-07 19:59:23,1.5064
5078,bdd74a57-f0cb-4eae-b639-bdb0d734d844,Brown,701,60,13668.35,2652.35,1,18090721,2023-03-25 20:44:31,-0.366
5079,e736f801-6d1f-4d2b-b675-adbcf06967dd,Miller,666,58,58043.9,28096.25,1,42446577,2023-11-22 17:43:23,-0.3593
5080,f24fd2a3-2538-43c3-b2a2-d57a8c443eeb,Garcia,723,24,98076.7,25501.35,1,68023831,2023-09-24 23:16:35,-2.5868
5081,5e3e06ae-81b5-447d-9841-71f90d4e0dca,Davis,600,64,24474.04,16847.82,1,21573207,2023-12-01 04:38:22,-1.3098
5082,d588833f-7494-4870-81e4-b365f6f99cd1,Williams,656,37,104219.9,63728.84,1,48720524,2023-01-07 00:04:17,0.5615
5083,ab4ab78f-0e31-4da5-afd4-a070661d3bc6,Johnson,654,34,20786.53,20548.58,1,75527701,2023-12-31 00:04:38,1.6728
5084,93d83f4f-fcf2-4749-9c0d-50a6ff698237,Williams,596,20,10971.02,55995.77,1,51985682,2023-08-31 06:54:42,-0.8912
5085,a1d46f51-9b82-40c8-a1be-6732b24dcba4,Jones,697,64,19996.93,42111.52,1,85921332,2023-06-10 10:52:17,0.1967
5086,4f4bbf6e-a9c7-4933-a5ab-61d20e4e6b15,Davis,766,63,46997.98,14691.91,1,87589725,2023-08-02 06:40:47,2.7085
5087,54f7fd19-9c3b-4568-af2f-8633d389f5d5,Garcia,649,57,22875.55,18601.06,1,31292454,2023-03-04 19:17:35,0.5668
5088,fda0951a-b47c-4aed-940f-fd5d6ecf1049,Miller,675,53,55873.52,11223.17,2,37043311,2023-02-14 08:19:01,0.9761
5089,86395fc1-6c95-4ab8-9894-c0c1f15b71aa,Johnson,654,43,13520.66,3497.75,1,66627414,2023-10-25 19:51:41,-0.7661
5090,1a7b4777-604e-4e47-9c63-3faf92b64bdd,Johnson,614,27,60364.4,57927.04,1,13921039,2023-07-11 23:02:11,1.5524
5091,172fadae-0e96-4a3b-8973-7f42d7bcc727,Wilson,558,51,21342.48,67028.95,1,78389353,2023-11-30 21:00:48,-0.6923
5092,95630fcf-6b6b-4dfc-bab3-3def6580e903,Jones,614,31,30428.2,10891.31,2,91679238,2023-11-30 21:05:02,-0.868
5093,eacb6490-f9aa-4059-8837-5e455afb036a,Jones,580,25,40793.45,57331.9,1,19511251,2023-10-24 02:50:16,1.4794
5094,bbad6748-c5ba-4eaf-a098-dcfc1a533361,Smith,735,44,57953.96,241326.15,0,54048495,2023-10-28 11:03:42,-0.6369
5095,c32ccb79-2ba6-4a19-a53e-acb6ec48048b,Smith,644,27,13637.29,4638.92,1,11995853,2023-07-25 13:15:58,-0.0037
5096,6746cf73-b747-4701-a3df-f2843522de35,Rodriguez,632,67,90377.84,40444.32,2,98412245,2023-08-28 19:13:28,1.6262
5097,f8d193c9-b6b8-4b05-95c7-b0973d823989,Davis,694,32,63978.43,79238.99,1,94267368,2023-12-06 23:52:10,-0.9141
5098,c1d50ec5-272a-484a-8fb6-07699fda1405,Garcia,593,54,13335.05,2826.07,2,52795491,2023-06-02 11:03:32,-0.2368
5099,d931b82f-e23b-4940-a1e3-1199c1118cc8,Jones,611,39,184393.12,90378.64,2,69978201,2023-09-22 19:45:11,-0.6102
5100,b42f6580-f72d-4879-92ec-5103180c3ef1,Williams,653,62,54650.95,233272.72,0,74643952,2023-12-11 07:57:09,-0.3287
5101,200b5a1b-9fb6-49a5-a96d-08a18d057cab,Williams,701,67,30112.96,5559.02,1,62743198,2023-11-25 00:10:14,0.0392
5102,70f940d3-76d0-402f-ad5e-0e2ef31e60fc,Williams,675,48,8570.7,103635.85,0,43070439,2023-07-02 23:30:04,1.3401
5103,2e1a5281-31f2-4514-bcff-c3b76d900371,Smith,662,19,38094.97,28545.03,1,79639450,2023-03-10 19:51:01,1.6423
5104,e9aacae0-d6c7-4f02-b13c-63533f899ffb,Williams,653,62,9002.76,9337.24,1,28832264,2023-01-01 16:56:30,0.1558
5105,2152fc75-6d57-4e84-ab2b-5e7ba4a3ad8e,Johnson,670,48,28061.38,40777.53,1,68842059,2023-10-07 08:55:26,-0.7266
5106,fbe731d6-4d06-446e-be8c-e03345b18dc4,Garcia,660,31,26272.65,4452.3,1,66495323,2023-05-25 12:26:14,0.678
5107,350c3314-b362-4b3c-9b0a-2a75faaa4008,Wilson,598,27,63637.51,44301.4,1,57166735,2023-04-09 21:49:38,0.0053
5108,0bd7b122-e349-4d3d-917b-0af131624bcb,Wilson,652,47,10683.38,1172.8,1,57395182,2023-07-18 20:28:29,0.0379
5109,84ace84c-346d-4304-809d-844bff9040a5,Miller,596,53,86262.46,78252.22,1,58309772,2023-10-20 02:57:46,-1.0318
5110,3f819405-6985-4713-887e-8ce14b8e2452,Jones,654,64,19736.08,40162.29,1,38809165,2023-02-09 22:22:42,-1.6171
5111,fbf70b2c-a7aa-4630-9518-5170c83a6503,Smith,625,57,29348.33,36853.47,1,94636219,2023-08-19 05:49:45,-0.0189
5112,c2b319b5-73d9-487c-80b8-77db26b674f0,Johnson,776,32,73995.31,13103.65,1,91052494,2023-05-07 20:00:13,-1.0695
5113,87d46da6-09bd-4e1c-bcba-97eaae8775bb,Johnson,648,31,49093.81,26895.76,1,97015099,2023-04-29 16:52:34,-0.5303
5114,fe75b246-a3b9-4558-9ff9-399335c67a96,Davis,579,48,18410.3,12044.0,2,86458888,2023-08-04 23:11:21,1.4827
5115,684d5774-8d22-4306-bf8a-d81512294d1d,Davis,643,46,24404.55,79769.92,0,68458999,2023-06-18 16:31:28,-0.0702
5116,b9c7620d-4cfe-4f79-97fa-d7a39f695b86,Miller,675,44,18248.81,13315.56,1,56524284,2023-12-02 15:13:49,1.1071
5117,7dab0146-1cba-4b89-9755-6683a2de6175,Garcia,733,38,45165.04,57544.59,1,29028331,2023-02-09 22:11:23,0.2961
5118,739609c3-7b1a-4b38-acd3-cb47fac9e12f,Brown,620,26,20220.12,19677.54,1,39107487,2023-07-10 19:51:56,0.5838
5119,04620bea-78cb-4dff-ac91-cff122fec17f,Rodriguez,570,37,64676.22,64198.38,1,50783829,2023-06-08 00:23:39,-0.55
5120,b327d4dc-0079-4bf9-a232-e4897ee924c6,Garcia,690,52,43349.7,46651.1,1,58949400,2023-07-29 01:53:32,1.1529
5121,d7f8f474-c077-4d0f-bb04-ec2cc9fd7cae,Williams,580,32,7874.03,33040.41,1,72787752,2023-01-06 09:56:56,0.3108
5122,c96add94-59ea-4380-82e6-93eef02c5558,Williams,628,41,18572.65,67067.86,1,59384556,2023-09-30 14:31:24,-0.2644
5123,a8744570-d246-4aa8-9c25-a47be8710009,Rodriguez,637,66,12515.94,32242.71,1,72835583,2023-05-16 03:14:48,0.3103
5124,a4fa16e9-c124-4e15-8205-e698316e771a,Rodriguez,646,33,24740.5,103346.52,0,64302755,2023-11-18 22:30:05,-0.7152
5125,ef9302c9-d008-4f2b-973b-96e0fa2fd492,Jones,684,53,36281.87,78470.83,0,64024915,2023-12-07 02:01:55,-0.2937
5126,c272c790-4894-408b-9b68-651628e2bd5b,Wilson,615,28,35338.26,46675.13,1,52864480,2023-04-01 02:54:25,-0.0553
5127,b73fcb2f-bc52-437f-92bc-fac00841313f,Smith,636,25,70227.74,125763.86,0,95474434,2023-07-13 11:46:53,-0.5257
5128,ff8a78e4-71c3-40fb-baa8-b788f9549868,Williams,649,20,10484.96,105917.04,0,24194746,2023-12-24 18:08:29,1.5587
5129,5b7a51be-b025-4cfc-b6e1-4d671da90548,Jones,657,36,146378.29,45536.63,2,78578977,2023-06-27 19:47:40,-0.4152
5130,6f65e269-9d70-4cdc-85c7-8368f934ebc1,Brown,654,63,20991.78,4254.18,1,98239877,2023-10-23 09:00:22,2.0825
5131,aa1558a1-d42f-4e20-aa8b-1a5d7405b8c8,Brown,671,58,17851.53,50082.14,1,44295454,2023-01-15 13:17:34,0.0673
5132,16f520f9-975c-4878-807b-c7687416971d,Smith,692,20,57787.49,26334.21,1,73628447,2023-05-12 14:23:49,-0.2343
5133,d0f25881-8eac-4c27-b7c2-fd14a9127f9c,Miller,669,53,81870.43,46606.46,1,46883241,2023-02-14 21:50:31,-0.5044
5134,e1fed23a-f3c6-4b5b-a0b5-f5d8e70788a5,Wilson,672,42,23778.7,62499.41,1,16917944,2023-10-15 12:57:22,0.4224
5135,5bdc0fbb-674e-461c-b74e-3dfc63d94c9c,Brown,570,53,68688.06,62110.97,1,52101064,2023-04-18 06:17:37,0.8942
5136,902f1c10-4664-4d69-8779-e6bc4b605ada,Smith,652,28,107594.57,67163.94,1,39436461,2023-06-13 09:33:13,-2.5379
5137,1b8f6a99-76de-44b3-9b3c-9ee22626602b,Wilson,673,68,72793.73,68229.08,1,40872943,2023-01-12 04:55:28,0.0049
5138,b7070e0e-6464-47df-bbdc-18f6d57737fd,Miller,686,33,1739.74,6943.6,1,21031514,2023-02-04 17:53:31,-1.9881
5139,a4c86885-cfdd-4d00-9dcb-fad99689dfe4,Jones,615,34,87829.92,12770.24,2,86063063,2023-10-22 08:15:46,0.9818
5140,1a7ad2dd-7ffb-4046-996a-9849a2357b90,Jones,617,59,74467.53,59742.93,1,26160689,2023-04-16 01:03:51,0.9997
5141,6092fca6-cda8-485e-a928-ef64d27e33d5,Johnson,621,41,55325.71,31472.39,1,71891194,2023-10-29 18:14:19,0.041
5142,ccfcea08-83fa-4417-97e3-b86b7f1f8e0d,Smith,676,34,71360.49,86344.16,1,99780387,2023-02-12 18:37:59,0.2084
5143,6ce7b126-7720-4db4-a3ce-a7bfa208cebe,Davis,701,65,194184.89,8005.66,2,38594457,2023-10-15 23:30:38,-1.4298
5144,05c6bf6d-502a-41a1-ad3e-84d84818b543,Jones,629,37,28203.66,12756.18,1,16732849,2023-07-21 07:26:30,-0.5473
5145,8c35589a-58f0-4319-9592-e0cb9f84de68,Williams,695,39,3479.47,49049.83,1,17047297,2023-07-10 21:01:47,-0.6122
5146,bda08ed3-3f77-4108-b6a0-cbab633373ff,Miller,656,23,30891.78,41678.66,1,57762283,2023-07-13 03:56:33,-0.449
5147,afa35c38-419d-424f-b657-244768763994,Williams,643,24,2377.31,18587.25,1,60157830,2023-05-12 14:55:14,0.8722
5148,3905add3-1e32-4f26-be6a-7f45e775c3aa,Miller,639,31,17424.74,31489.72,1,79612879,2023-02-07 02:22:04,1.2817
5149,050eaa34-751e-4df2-b272-e0f0c9d60bb1,Miller,687,28,44200.83,2136.47,2,86236080,2023-10-10 06:30:39,0.6106
5150,caca3309-fab0-42c2-b423-829327ef2dbc,Rodriguez,666,29,18525.86,2264.49,1,88735405,2023-02-07 16:02:30,-0.3234
5151,4fb73d5c-df41-4aa1-a53e-589eeced7937,Garcia,763,63,57821.91,5984.38,1,91974519,2023-11-06 20:37:30,-0.7462
5152,b17b1ebb-d127-4794-9eb9-f30a45085812,Smith,607,22,86294.75,51593.55,1,12882268,2023-03-21 06:29:43,0.0905
5153,23890bd1-06ff-449e-bbe7-6165174d9a78,Davis,675,22,27274.23,119581.04,0,67353428,2023-07-03 21:49:44,0.2965
5154,6e570c64-1079-4707-be92-6cbf61ac35ac,Rodriguez,623,37,115198.28,18084.41,2,66362393,2023-12-22 02:25:57,-0.221
5155,56fd2633-1342-4330-a600-76cff30d9c1f,Johnson,606,32,4160.33,2071.75,2,46270071,2023-04-16 04:59:53,-0.6591
5156,bb6cdab2-cdca-487c-ad87-68e3959e8b9a,Rodriguez,649,43,91664.45,73989.08,1,32652881,2023-01-28 06:13:06,0.6153
5157,86fc7547-cf8d-49a3-be1f-85aafaf27e42,Miller,656,50,88179.93,116007.22,0,82615744,2023-12-24 05:26:16,0.7135
5158,a796b1b2-9575-4a9c-a327-196d8ecb0aeb,Williams,795,47,19429.95,8922.03,1,12475516,2023-10-21 16:54:28,-1.3119
5159,fd3d1a9c-6b80-46b1-b60d-d7de7b2fec4f,Garcia,640,41,17742.06,29240.97,1,63287629,2023-01-20 14:45:31,-0.3837
5160,bc1f5f29-72c4-4c25-944b-5ef688866778,Davis,593,40,18199.01,10371.05,2,33769829,2023-08-11 02:17:07,0.7779
5161,aade7f4b-b056-4d3a-b4fb-116e4e2c965b,Garcia,663,26,83404.68,6746.96,2,24198606,2023-01-23 19:17:12,0.9886
5162,3ff622c7-6558-4792-aad2-71838c643e30,Garcia,546,20,89086.54,62676.18,1,21658943,2023-01-15 00:32:25,0.0646
5163,bd5ba210-5636-4575-bba6-f553f04dffe9,Davis,645,53,20003.17,205658.29,0,39848895,2023-02-05 20:02:35,0.3653
5164,5fa83e97-443d-4480-aea7-cab82b173ddf,Smith,650,65,44896.8,68023.09,1,49228259,2023-08-19 21:06:23,0.2525
5165,bcb3085f-65a3-4850-9093-690f63633935,Wilson,689,24,7479.16,251245.5,0,25198460,2023-07-05 18:04:49,0.9543
5166,6f7fe9b3-e1cb-43cd-9a99-badd1e7461a8,Wilson,698,39,31628.83,34191.59,1,41009595,2023-12-19 03:34:49,-1.1092
5167,d6420197-8299-4076-a903-b1d33b28ed7f,Wilson,624,31,335974.69,136890.4,2,36534926,2023-05-28 14:02:43,0.2676
5168,bf798ceb-5fc7-4929-9190-430413968be8,Garcia,642,65,8648.62,13771.15,1,36703274,2023-06-04 09:22:36,-0.8889
5169,1efa5b0c-fe2f-46b5-98d5-4ac8392f6af0,Jones,611,46,147406.8,7527.29,2,65139884,2023-07-21 06:37:03,1.0881
5170,ba645f5e-2c0a-49e3-9495-7983d99fc5b0,Johnson,593,67,86935.98,72744.51,1,28333146,2023-12-23 07:32:37,-1.0583
5171,68f5575d-75a6-4064-a5ca-54cf9ab5db70,Johnson,665,33,179162.32,27856.4,2,19023387,2023-06-18 17:32:47,0.4085
5172,7d60d95e-5dfb-46c1-8eed-0ca8f1730272,Johnson,586,65,9896.87,22936.06,1,97798731,2023-11-20 00:33:46,-0.8835
5173,ff6c89ed-b630-4f11-a75c-a8b48e2bd5c2,Rodriguez,629,51,12009.3,66753.04,1,83347689,2023-11-02 15:20:37,0.7524
5174,d9c19447-51c0-4379-8935-b2be86d7ef07,Jones,600,27,850.55,24341.47,1,73661474,2023-03-14 00:46:19,0.4393
5175,5529569a-5dc5-407b-978c-da7e7dc30b06,Williams,677,24,64495.02,50996.22,1,33646017,2023-01-26 08:57:46,0.2397
5176,b40ce15d-5e68-45fe-8f2b-e8fdb9e78611,Miller,740,42,51654.53,21353.81,1,34491667,2023-08-11 11:08:25,1.9609
5177,cbcf572a-8844-4ec7-a328-e8e8850cf3d8,Rodriguez,584,44,9804.72,91881.31,0,51111229,2023-11-27 19:11:42,-0.7025
5178,825a38ac-cc9e-4f53-9e9a-674b6c184eeb,Rodriguez,557,32,78305.74,22471.86,2,32299092,2023-12-20 19:36:52,0.9261
5179,ca8f69f2-4199-4bbd-815d-8a83485d75d0,Rodriguez,643,49,17776.32,45942.32,1,16582107,2023-01-18 09:46:01,1.172
5180,17e6021d-e6d3-44da-ae4d-37a305b037d1,Wilson,650,45,7251.03,1406.93,1,67844148,2023-10-20 12:05:58,0.9264
5181,3d45b6a2-3a82-4b5d-a7cf-47ab3ec74e47,Brown,660,26,27457.77,94135.42,0,26359397,2023-05-25 08:27:32,-0.6773
5182,34a66f4b-ec5d-41f2-92d3-3d8c52a7c9b5,Jones,627,24,4768.85,58108.4,1,21268300,2023-07-07 21:16:30,-0.2346
5183,9d1aecd3-5a70-4860-ba23-356c319fe55d,Smith,639,33,15274.9,12809.2,1,73206429,2023-03-04 11:29:25,-0.606
5184,4d43c61b-82e5-47de-9ce4-1bb68531b826,Wilson,668,43,23207.71,14552.84,1,24705595,2023-02-15 14:33:01,-0.2973
5185,30924a69-91d1-46f4-a451-ca5d50830ff8,Miller,702,52,95481.28,18268.78,2,22112393,2023-07-15 05:11:57,-0.8412
5186,5173449b-79d0-409a-b622-e79b2c1bea07,Johnson,552,34,78642.94,51556.37,2,64193772,2023-03-21 16:04:48,-0.3632
5187,da2e525d-404c-42e4-b5c8-87377915bfbc,Davis,631,40,29237.45,47686.39,1,16424213,2023-05-05 18:48:07,1.4676
5188,d97dc4cb-7755-46b2-86d2-f4b40bac9d77,Brown,660,25,64472.01,19201.05,2,21440964,2023-06-14 06:52:13,-0.3192
5189,cb27e9e5-5e2a-4d81-9a8d-f1b7aaf777bd,Brown,604,19,42041.73,71062.43,1,14359306,2023-10-25 07:32:52,0.1058
5190,250e51a9-153f-4df0-89c9-6a1663822e25,Rodriguez,736,48,20839.59,131915.76,0,53203225,2023-01-07 09:07:00,-0.7254
5191,59f0668e-4b4b-440b-a953-2df73256dc7a,Smith,618,69,64708.43,2669.44,2,14844434,2023-04-02 00:21:49,-0.015
5192,181ccd42-4bde-40a7-b327-62cfb44f500e,Miller,647,49,57521.47,32394.33,1,93076509,2023-07-03 19:42:17,0.8267
5193,6d7d3783-d15b-44d0-8a2e-1c912fee1bfd,Johnson,677,46,48260.19,54013.25,1,95249961,2023-10-17 18:42:13,0.4894
5194,877184bb-e6c0-4114-ae8f-0d1df7d55cb5,Miller,620,20,48110.91,52976.46,1,33813815,2023-06-19 17:58:13,1.4183
5195,76380a3f-5169-4561-8566-2040e3e5c917,Davis,557,25,57439.84,1183.72,2,91081096,2023-07-27 07:28:55,-1.2098
5196,2d5db00d-cb48-4458-8cbe-550144f36f12,Williams,628,19,24269.71,14186.35,1,92432646,2023-09-08 06:51:47,-0.7564
5197,c1314b98-40bd-4ebf-8db8-81d74786e70b,Brown,701,48,101656.84,3829.49,2,57888913,2023-07-14 21:46:54,-0.4129
5198,a28a84bb-d48d-4ba5-ad96-623b2023a910,Johnson,633,68,8855.23,50493.97,1,31641352,2023-07-09 00:19:47,1.5249
5199,a2977691-f179-46b6-b056-f8047dc12360,Davis,607,66,107658.91,62204.18,1,59774981,2023-08-05 17:00:46,0.2988
5200,44b9f79c-d550-40a9-89f4-00b8cad3dda9,Rodriguez,696,54,20948.94,10442.79,1,95305541,2023-05-28 01:50:58,-1.4171
5201,0157387d-a43b-4dc5-9646-580d048c1425,Jones,633,37,6678.38,24298.91,1,91691180,2023-08-17 18:51:36,1.0922
5202,a0ea758a-6013-44de-9575-69a74911a3e6,Jones,624,46,45817.96,24011.08,1,25042512,2023-12-12 12:08:47,0.1096
5203,f084648d-88c1-409b-9480-7fb204e39b13,Rodriguez,657,34,23579.18,102822.05,0,26342606,2023-12-01 20:20:31,0.8903
5204,e8d334ec-551c-4cc7-a1c8-eb3a0fda851a,Garcia,688,27,84505.22,12989.4,2,30385221,2023-11-19 03:10:31,1.5836
5205,abaa4b2f-0364-4ee1-af3b-dccc4b89089a,Smith,769,58,28174.89,47686.1,0,49334111,2023-03-03 00:26:28,-0.9776
5206,96760aa2-da7d-410d-b2ef-9e2d9ec7b673,Johnson,691,39,55215.81,91653.65,0,62724988,2023-07-10 20:23:54,1.5832
5207,9c7cb6fe-6487-44e1-b446-df636683558a,Davis,707,23,18427.11,106168.72,0,31830815,2023-04-15 04:00:55,-0.0742
5208,dc3332e2-9a93-45dd-b931-bcdf20fd533b,Williams,624,60,11751.47,65898.64,1,19292994,2023-07-13 05:54:13,-0.4139
5209,e948f043-5e2b-4bd9-bf63-2e8ba2e38ae7,Miller,598,51,24555.16,21360.03,1,85675074,2023-04-10 21:24:36,0.1547
5210,e4d7bf0e-8fe5-474e-a243-467a6974144b,Smith,653,48,46672.84,103912.12,0,83497640,2023-03-02 14:33:48,-1.1925
5211,aedffd79-294a-46d9-ad35-3a1a21aee8c9,Garcia,655,29,53493.48,81326.37,1,50172557,2023-11-24 15:15:20,-0.0199
5212,047891ff-7417-49f3-9cc4-98f0cc13a35f,Johnson,596,29,43161.99,73138.92,1,38113869,2023-01-27 16:38:00,-0.2427
5213,28b78c04-0ec8-4532-8c75-954295c34c64,Smith,641,33,221375.13,4182.58,2,42701405,2023-12-06 01:30:38,-0.9382
5214,ddfb1e4a-acc4-4e20-ada3-bed7a0ad7321,Johnson,669,42,58735.3,2653.72,2,80383335,2023-09-09 10:19:22,-0.6464
5215,94ba9cd2-16d0-4482-bcc5-36b8d7ec598c,Garcia,668,39,134060.41,71318.52,1,45530160,2023-11-24 01:47:51,1.1381
5216,940b8cba-8ec8-4763-beec-c2ea8e7327a4,Wilson,675,44,6274.37,173801.89,0,75142608,2023-07-12 23:02:51,-0.1777
5217,be45a498-bd34-4618-918c-902b8459a578,Jones,664,41,3166.85,89159.97,0,81104934,2023-04-03 23:33:00,-0.9807
5218,4a8a002e-223a-49d5-ade3-0b3ce0db2215,Rodriguez,624,29,18625.32,106840.47,0,10738632,2023-03-27 01:36:57,0.4482
5219,6d667372-8486-4233-b866-9bb611541ef6,Williams,624,70,7343.22,47245.14,1,88357411,2023-12-24 15:40:02,0.7667
5220,95e9fe1a-a196-4ee0-9b2c-ab6b2b0e80d5,Garcia,590,35,37313.53,21794.89,2,91778185,2023-03-16 17:08:44,-0.002
5221,a78aef99-b77b-4c36-bc4f-e817a261438c,Brown,739,62,36592.45,67943.22,0,90127836,2023-10-14 15:31:42,-1.2341
5222,66ab124a-873a-4a44-88c3-6d9d9b723d90,Davis,650,64,42788.85,74681.62,1,25371139,2023-11-12 18:16:24,-2.5465
5223,0b32e022-09b4-4454-a3ab-0940c4743794,Wilson,638,33,68369.29,67501.93,1,93251284,2023-08-22 20:04:05,-0.9008
5224,dc5d6c05-944f-4987-ad99-fed9c892603b,Wilson,603,21,177594.68,175919.33,0,83110372,2023-01-09 16:00:56,1.0543
5225,3f4c5ebf-6ad6-4e79-9798-d60701c68644,Garcia,796,29,105292.85,27454.06,1,36753624,2023-03-04 09:19:28,0.9628
5226,a731dfcb-1dc0-4f83-b993-d3a6f44956d4,Williams,596,66,6298.98,2427.92,2,30737945,2023-08-21 20:28:32,-0.796
5227,2b68aba3-731f-42f5-99fa-8ed04bdbdd51,Williams,628,50,20663.3,143448.5,0,88069880,2023-05-30 07:50:29,-0.2359
5228,5482ea7e-fec3-4075-b59e-2e800bd6c7de,Smith,670,39,14773.82,10496.87,1,38526024,2023-08-11 07:18:23,0.6978
5229,109485c6-137a-4788-804a-bb41b64d152c,Garcia,680,35,9728.86,71704.42,0,92223112,2023-06-29 16:20:59,-0.1385
5230,63ab985b-0eed-4bf4-95c8-e9036aab7db9,Johnson,697,65,39342.67,123910.76,0,77608192,2023-03-05 08:53:23,0.9363
5231,5e771f83-f7b4-41f1-b804-2d99820ab225,Davis,740,50,40289.42,22276.12,1,99936183,2023-07-10 20:32:52,-0.0972
5232,ec074ed7-06be-40ef-a5bb-ac63b9f511dc,Davis,675,44,12889.65,106464.15,0,25072055,2023-02-02 17:25:35,0.4816
5233,a77184db-671e-442c-a772-e1e3ddcd4217,Davis,597,59,62221.9,24213.25,2,14189387,2023-08-10 16:57:24,-0.3228
5234,93a510d1-a3fd-438d-9088-dbfb0eea1b79,Brown,637,36,66009.28,94867.92,1,31623612,2023-05-23 12:58:00,-0.7839
5235,07119137-164b-47fe-8fcf-2f1096db18c9,Davis,665,65,1060.16,4343.27,1,59667884,2023-06-29 01:34:54,1.1657
5236,e67db1c8-6742-48da-acc4-38c29bc0f9b8,Wilson,753,31,25189.0,63894.93,0,85579891,2023-10-02 10:28:32,-1.502
5237,a09a01e1-f760-4d26-a61a-2efa4a2092b0,Garcia,580,42,110427.71,67831.83,1,84308492,2023-03-27 03:59:17,-0.5997
5238,8d76d35f-e7df-4776-b1ef-024130faf687,Rodriguez,710,51,36731.66,40568.65,1,64499213,2023-04-05 22:42:25,-0.0943
5239,dfd07432-bf90-4abd-843a-25c5355e99ca,Davis,658,41,21357.0,69710.55,0,97599753,2023-11-19 21:00:15,0.8587
5240,31681f29-9850-48bd-809e-9bb6080cb97a,Miller,691,55,14629.78,153980.28,0,92874768,2023-09-12 21:35:13,-0.8789
5241,26300c6d-b5cd-40c4-8f29-bbd67946dbea,Jones,644,40,13943.02,79422.8,0,12941613,2023-02-09 17:02:48,0.1268
5242,a50168cf-0620-4fa2-81bb-8e12dc9b8793,Wilson,607,22,5255.14,195108.78,0,76082352,2023-02-04 11:22:01,-1.3865
5243,17b1dd44-0f61-41c5-831c-0356b2d2d157,Wilson,687,61,84975.36,35719.03,1,57283801,2023-04-01 23:19:13,0.4404
5244,b8ddcc3c-14dd-405b-a178-c00a40e3efde,Davis,682,53,4532.21,45083.55,1,62668515,2023-09-14 21:35:20,1.8237
5245,420c0aa4-1d80-4c1e-8a2e-c07c466ae296,Wilson,698,41,17286.38,18370.21,1,14811356,2023-11-25 03:12:27,-1.9596
5246,100b88a4-bcbd-4d47-8841-da6ae4bdb82d,Johnson,649,53,2337.59,254438.57,0,66668945,2023-12-22 13:19:55,-0.7274
5247,a8eca090-6385-4498-9a47-045e015ba25b,Jones,620,22,76022.51,3402.9,2,31665738,2023-09-27 14:09:43,0.8369
5248,64a5451d-3b59-4978-95b2-20805ede5618,Garcia,572,56,2003.81,26648.03,1,99104072,2023-08-22 02:42:30,2.9436
5249,2a29242d-4684-44e9-a782-6a90a8334951,Miller,690,23,18430.23,21203.43,1,48474166,2023-02-17 11:31:19,0.5881
